재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationVehiclesGross	         감가상각누계액	524,558,223	483,657,515	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ToolsAndEquipmentGross	         공기구비품	1,654,067,695	1,536,644,967	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationToolsAndEquipmentGross	         감가상각누계액	1,449,965,949	1,402,798,682	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_GovernmentGrantsToolsAndEquipmentGross	         정부보조금		0	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ConstructionInProgressGross	         건설중인자산	14,936,161,259	1,443,111,300	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산	1,894,970,269	1,902,832,849	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_202032311501023_InvestmentProperty	         토지	1,658,179,600	1,658,179,600	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_2020323115032479_InvestmentProperty	         건물	419,338,136	419,338,136	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_2020323115038630_InvestmentProperty	         감가상각누계액(건물)	182,547,467	174,684,887	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	260,176,203	281,510,229	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross	         산업재산권	1,157,940	2,216,432	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherIntangibleAssetsGross	         기타무형자산	259,018,263	279,293,797	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	4,151,357	9,488,807	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_2021720152147118_RightofuseAssets	         사용권자산	32,046,292	32,046,292	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_2021720152158329_RightofuseAssets	         감가상각누계액(사용권자산)	-27,894,935	-22,557,485	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	110,495,622,249	90,602,982,225	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	41,377,645,924	35,057,369,069	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	12,946,899,508	15,460,002,317	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermTradePayables	         매입채무	8,192,144,497	12,523,632,753	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermOtherPayables	         미지급금	4,201,713,209	2,492,156,699	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermAccruedExpenses	         미지급비용	553,041,802	444,212,865	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	23,300,000,000	13,200,000,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentPortionOfLongtermBorrowings	      유동성장기차입금	3,462,390,000	3,616,520,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	1,253,655,424	2,069,339,303	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentProvisions	      기타충당부채	85,400,000	0	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	329,300,992	711,507,449	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_201851212147284_OtherCurrentLiabilities	         선수금	171,298,622	77,646,969	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_201851212149828_OtherCurrentLiabilities	         예수금	158,002,370	633,860,480	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	16,183,990,960	9,285,362,746	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	      장기매입채무 및 기타비유동채무	75,000,000	75,000,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermGuaranteeDepositWithholdings	         장기예수보증금	75,000,000	75,000,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	13,000,000,000	6,308,260,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_PostemploymentBenefitObligations	      확정급여부채	3,108,990,960	2,902,102,746	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_PresentValueOfDefinedBenefitObligation	         확정급여채무	3,154,498,740	2,927,373,146	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_DepositsForSeveranceInsuranceContraAccount	         퇴직보험예치금	45,507,780	25,270,400	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Liabilities	   부채총계	57,561,636,884	44,342,731,815	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IssuedCapital	   자본금	3,125,564,000	3,125,564,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_IssuedCapitalOfCommonStock	      보통주자본금	3,125,564,000	3,125,564,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_CapitalSurplus	   자본잉여금	1,275,686,122	1,275,925,587	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCapitalSurplus	      기타자본잉여금	699,787,797	699,787,797	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_GainsSaleTreasuryStock	      자기주식처분이익	575,898,325	576,137,790	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	   기타자본구성요소	-3,413,540,180	-924,733,815	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TreasuryShares	      자기주식	3,413,540,180	924,733,815	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	   기타포괄손익누계액	-450,249,525	389,775,960	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	entity00115065_udf_BS_201887152935147_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익-공정가치 측정 금융자산 평가손익	-450,249,525	389,775,960	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RetainedEarnings	   이익잉여금(결손금)	52,396,524,948	42,393,718,678	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_LegalReserve	      이익준비금	3,539,000,000	3,539,000,000	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition	      미처분이익잉여금(미처리결손금)	48,857,524,948	38,854,718,678	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Equity	   자본총계	52,933,985,365	46,260,250,410	
재무상태표, 유동/비유동법-별도재무제표	[023450]	동남합성	유가증권시장상장법인	201	기초 화학물질 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	110,495,622,249	90,602,982,225	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentAssets	   유동자산	54,217,894,735	49,986,318,169	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	2,573,099,418	3,140,164,710	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권및기타유동채권	31,789,583,717	27,840,722,201	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermTradeReceivable	         매출채권	36,642,583,507	32,323,191,418	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable	         대손충당금	4,923,038,925	4,638,741,981	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_ShortTermOtherReceivables	         미수금	77,610,295	163,843,924	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables	         대손충당금	7,571,160	7,571,160	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타유동금융자산	105,712,500	2,421,929,676	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_2021111015625353_OtherCurrentFinancialAssets	         단기대여금	72,000,000	26,400,000	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	         기타의금융자산		2,002,597,578	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027163310489_OtherCurrentFinancialAssets	         미수수익	17,010,000	16,101,598	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_CurrentDerivativeAsset	         파생상품자산	16,702,500	376,830,500	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Inventories	      재고자산	15,687,302,938	15,519,075,249	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_FinishedGoodsGross	         제품	8,200,927,097	8,311,006,778	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_2021102716345648_Inventories	         반환제품	332,867,982	282,583,151	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedImpairmentLossFinishedGoodsGross	         재고자산평가충당금	446,037,372	128,159,719	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_MerchandiseGross	         상품	2,212,779,953	2,139,646,753	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_2021102717251311_Inventories	         반환상품	26,861,626	14,252,217	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_WorkInProgressGross	         재공품	692,422,305	460,536,714	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_RawMaterialsGross	         원재료	4,576,434,434	4,290,352,847	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_GoodsInTransitGross	         미착품	77,896,181	113,308,977	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_SuppliesGross	         저장품	13,150,732	35,547,531	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	8,115,690	19,551,650	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	4,054,080,472	1,044,874,683	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027163551502_OtherCurrentAssets	         선급금	3,415,120,504	545,298,865	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_2021102716365749_OtherCurrentAssets	         선급비용	638,959,968	499,575,818	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	53,623,007,336	54,595,555,871	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기기타금융자산	596,499,881	610,291,490	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027163837136_LongTermTradeAndOtherNonCurrentReceivablesGross	         장기금융상품	227,702,400	185,570,700	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027163834344_LongTermTradeAndOtherNonCurrentReceivablesGross	         기타의금융자산	65,205,617	65,205,617	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermLoansGross	         장기대여금	95,025,310	214,625,310	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_LongTermLeaseholdDeposits	         보증금	213,013,704	147,608,426	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_PresentValueDiscountsLongTermLeaseholdDeposits	         현재가치할인차금	4,447,150	2,718,563	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	44,185,239,361	37,320,284,266	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_LandGross	         토지	24,849,924,824	18,115,967,323	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_BuildingsGross	         건물	28,620,990,276	26,790,435,869	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationBuildingsGross	         감가상각누계액	12,957,549,287	11,451,162,219	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_StructureGross	         구축물	4,660,655,999	4,660,655,999	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationStructureGross	         감가상각누계액	3,619,441,260	3,538,848,627	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_MachineryGross	         기계장치	12,188,336,719	11,969,736,719	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationMachineryGross	         감가상각누계액	11,164,556,372	10,830,399,687	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_VehiclesGross	         차량운반구	897,554,109	995,857,533	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationVehiclesGross	         감가상각누계액	659,043,521	676,945,271	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_ToolsAndEquipmentGross	         공구와기구	2,827,624,515	2,557,582,515	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationToolsAndEquipmentGross	         감가상각누계액	2,002,075,507	1,779,965,514	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OfficeEquipmentGross	         비품	1,585,547,284	1,546,913,513	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_AccumulatedDepreciationOfficeEquipmentGross	         감가상각누계액	1,286,905,116	1,167,358,046	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_ConstructionInProgressGross	         건설중인자산	424,587,100	180,000,000	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_GovernmentGrantsConstructionInProgressGross	         국고보조금	180,410,402	52,185,841	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산	7,274,728,213	14,798,917,111	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027164137266_InvestmentProperty	         토지	6,556,348,712	13,290,306,213	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027164143768_InvestmentProperty	         건물	1,935,944,152	3,681,498,559	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027164141209_InvestmentProperty	         감가상각누계액	-1,217,564,651	-2,172,887,661	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	50,819,858	57,521,758	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      무형자산	848,834,588	942,703,083	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross	         산업재산권	207,905,234	210,084,530	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherIntangibleAssetsGross	         기타의무형자산	554,373,354	646,062,553	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027164433960_IntangibleAssetsOtherThanGoodwill	         회원권	86,556,000	86,556,000	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	666,885,435	865,838,163	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	entity00116268_udf_BS_20211027164455518_OtherNonCurrentAssets	         장기선급금	666,885,435	865,838,163	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_Assets	   자산총계	107,840,902,071	104,581,874,040	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	40,473,158,586	37,589,208,760	
재무상태표, 유동/비유동법-별도재무제표	[002210]	동성제약	유가증권시장상장법인	212	의약품 제조업	12	2022-09-30	3분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무및기타유동채무	10,724,293,503	7,752,834,163	
